Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Outer Cost
0,14,-7.711650502773308,-6.733650439661485,-4.002852254658429,-4.745694508137922,-3.9663814251252614,-4.108386866308184,-3.7285954415574087,-6.138722068804384,-4.159174572924579,412.23443518426166
0,15,-5.442691684640526,-4.234702276674486,-5.955628505592869,-4.589556180766678,-5.346696966267136,-4.987135825745253,-4.457859014315077,-8.211796244904326,-3.5360138683599622,399.53616778647887
0,16,-2.6763125956355314,-9.607890343755656,-1.1356266120716998,-3.9268246117963006,-7.216490486527979,-4.777870405001319,-4.013218713312287,-3.493040373710622,-7.634826790934823,441.35476506230725
0,17,-1.2027831192404967,-4.968483838948027,-4.037110656025622,-7.163232938652724,-4.032605205038898,-6.149891513334227,-5.638044419297388,-5.3450376678285325,-4.987703758016638,426.2840959342406
0,18,-6.150522045426679,-1.9862759594885824,-8.076186914333563,-6.76078680083365,-5.290661193434125,-9.04561492904768,-4.912204277501569,-4.6105434462196,-4.364372478310729,415.212951084921
0,19,-4.623100475813175,-6.538528781267523,-6.248981525703586,-2.375856513853072,-5.964637430887822,-5.073907901898614,-1.5853751981544728,-7.0522968875276755,-2.5087226913670206,469.0007312189196
0,20,-7.684156352989323,-4.317826031910535,-2.701893248807633,-3.580808181461867,-3.837526780079892,-4.233488678126449,-0.9553231032419527,-7.949580490985721,-5.556770055958128,433.1117987482224
0,21,-8.092120326433394,-5.070959026767541,-2.7240857019677263,-2.896681872597392,-6.998552006748902,-6.151088798096298,-0.2960171645952556,-4.746761976512483,-4.548280569514253,418.69380154805435
0,22,-3.137826092807175,-3.927752968603053,-7.076091652577764,-3.2917831336233556,-7.506456599226933,-2.918885892138185,-5.392389364021239,-3.656261837625518,-6.992281744141078,440.27137697970375
0,23,-6.902713305949596,-6.08101309287874,1.1327566896342436,-3.302327061273136,-9.16188095983545,-4.226254949291792,-3.4847691734250983,-2.823121206355353,-2.700677511440568,402.945691537984
0,24,-2.6225151253814802,-5.764380049062088,-4.74979555744916,-3.809644591389521,-5.604428776633729,-4.945373161805006,-3.722210645585755,-5.829559974714382,-5.642132294135305,433.99660550641875
1,0,-4.978505371125347,-6.689019498684409,-4.094204089415591,-7.450579130806911,-7.890615172218747,-6.4074481908693075,-1.2890412768703956,-5.753134208513977,-5.736650437342321,434.57957228325046
1,1,-6.413458348006197,-8.35313676303312,-1.5643145881513858,-4.43060082186065,-6.067279072319687,-2.199038232693109,-2.5359487144606576,-4.691794640220056,-4.51360729691152,420.35272586801636
1,2,-5.129633886461877,-7.471282475471228,-7.616442325731333,-5.104325499974932,-5.46177090382269,-4.9430841154898655,-3.875945802187176,-6.118863734509276,-5.7775944305714315,435.1160065304131
1,3,-5.775494428779412,-7.073765399731207,-4.408820312005793,-2.9071601451399927,-7.890272026753854,-2.2474714175120205,-1.0087192915032275,-5.022879105560879,-4.359157898890505,416.37856861156035
1,4,-7.322367388857061,-8.008238580399393,-3.215097225765352,-4.8320666190838875,-6.3034807355791225,-7.101069622206921,-6.383798433640674,-5.45202350801782,0.4405980496557329,33245.245486103515
1,5,-7.299480803791216,-6.226188551582591,-6.805757129687549,-6.157756217666265,-9.070347001389209,-5.380185533693276,-1.186656096232189,-7.327277683343656,-2.7501267658330786,431.9922324117058
1,6,-3.5959753113775306,-5.673203389832898,-2.19242366032034,-3.8541327095354445,-6.158552570322549,-4.495881702696417,-4.941072735187017,-8.750360523162678,-2.336664778247671,515.028229044058
1,7,-5.624761678903085,-7.847308901767755,-0.47072127728041213,-4.280466744561288,-6.3529702916448,-7.730719268596297,-6.85629231389483,-5.445759379903289,-2.2513114767971993,528.2925759541081
1,8,-5.673406848406457,-3.4422371880160463,-6.224762817112218,-4.681616034530281,-7.5974881045913065,-8.885935172092257,-5.760602927148712,-3.7019931565594217,-4.270884732182228,413.9646094460819
1,9,-4.950475387402699,-4.04196165710133,-3.7405268409335624,-5.4075771943749915,-0.9187282135634556,-7.551859425997039,-4.5063064831398405,-8.904413689937797,-4.123497589175227,412.12772946847133
1,10,-7.191839133413332,-5.694071542654333,-2.403776306069088,-3.5696997736067404,-8.981494707390794,-6.252554305753212,-2.849678221017771,-5.448977248773438,-4.567533559519933,420.412416606274
1,11,-0.9149703140399117,-6.6645776760951465,-3.1623252037974297,-7.431562629327344,-8.146418224462556,-3.714264170587385,-3.703935219136272,-4.958524394798328,-1.6453257462337914,1286.831592632896
1,12,-3.635974014022133,-5.296304952505217,0.4221985221331277,-5.954169827432599,-3.9177901709293677,-5.212048588895766,-3.671922636421071,-7.0793562929505836,-6.3753988425931,438.9688725608945
1,13,-4.540543229218944,-3.124439015080339,-4.670973392884309,-5.843622297500613,-9.267235840964915,-5.189091845751153,-4.834025093915765,-6.967621295982326,-4.916811908774431,425.83862262525724
1,14,-6.428396619489037,-4.6069573048423536,-5.55527401079205,-5.40505729965573,-5.850865371074459,-4.157646094065726,-3.9210177243779665,-5.907702939477779,-4.769697889923273,423.8374759973731
1,15,-6.850112644921495,-4.722778459423746,1.9495983343117231,-7.580100760237418,-5.492902636908545,-8.200816395099674,-2.7655538135990607,-4.953156078512367,0.4115520823278298,6941.781510084929
1,16,-8.53926106990158,-5.3857184166183405,-3.970873609349624,-7.272261994474883,-6.5599987520730165,-7.863626779402601,-5.760525941798227,-2.798548919019605,-1.7047116431932046,1093.0992316952625
1,17,-3.7872959550750105,-7.1323499897061025,-5.871517109075603,-2.486744509440806,-6.493508581545773,-5.92067535615394,-5.936854739763609,-7.8072464975069735,-7.666277477249485,441.3856477957586
1,18,-6.610236998784555,-5.878350956059341,-4.7410006804595906,-6.895222238635462,-5.219288132387986,-7.876559512915545,-4.314330855300783,-4.497377781051652,-1.228910982241564,2376.6484141244905
1,19,-5.0957074690554,-2.503700323962592,-3.7403878740918954,-5.186044201419314,-8.130078862631521,-3.8476886530480616,-3.1724364544882695,-2.874823448798276,-4.878435827673323,424.7597998353407
1,20,-3.629265954821184,-3.0837319936802445,-9.173687143731843,-5.126289041727964,-4.28429891511585,-4.780016175655918,-4.774774888664996,-4.9156411900323755,-3.01911526799439,404.5266625314581
1,21,-9.748946811448345,-8.502948409860004,-1.892561616260045,-8.516014462298655,-10.07408435817078,-5.413602056957002,-4.3465500421571015,-5.507220885056283,-1.4528572565741706,1563.3325017965221
1,22,-7.347261798522336,-5.529202343208299,-4.411121110669904,-2.4349600369791475,-6.502278765332113,-2.064592815661108,-5.380445915607794,-4.443203340329605,-7.389883705060443,441.0972819296729
1,23,-2.481151346644371,-3.2430828436824575,-5.169001711148944,-6.38926629218242,-2.1546457383555646,-6.892469498728149,-4.7550622651544785,-4.816794474964496,-7.022833736693882,440.2919651854196
1,24,-2.818016813566009,-5.651465239247318,-1.4210447160187631,-4.5248258268931885,-4.754438539876908,-4.4385996032690445,-3.691140673953056,-8.63894363261878,-3.304083575740993,398.0406226503762
2,0,-2.3375030341059744,-5.164705067705527,-2.9896044647568965,-4.814824816449185,-5.405624437530678,-5.217344386108319,-2.6166772411739236,-6.408645934477444,-6.496809504146782,438.7614840746513
2,1,-5.315044013619362,-8.373349420707264,-6.513417885848856,-6.0423931948384055,-5.885548678742997,-6.928572573419397,-4.917936132392234,-6.688545791907622,-5.279733265143873,430.68135125809647
2,2,-3.7561126213284526,-4.015702787310015,-5.567565222825956,-7.340943622231805,-3.864374463572929,-6.408588571590422,-3.5982606190479927,-9.919778231570517,-2.2980666253504656,541.5807832867573
2,3,-4.5741789000785475,-5.644542905465171,-3.340078460843812,-4.046974617235824,-5.512406311946856,-6.297749757314952,-7.0217652925025495,-9.99696625986265,-4.068108832076185,410.13200606839206
2,4,-6.068982835879466,-4.867518394457244,-5.713276190414278,-4.109401279273292,-5.481059694786804,-3.2495651919570356,-4.8169002004106325,-7.4989136843501925,-4.18172770412291,412.83227966162883
2,5,-5.163877460442745,-3.2819298203378677,-6.529650744351473,-5.906022051785715,-8.578950220443996,-6.08099237469651,-2.7816255575707487,-4.315501912020732,-5.116636718760465,428.4424106099994
2,6,-2.223250439134369,-5.197602377190025,-4.0314207552664465,-5.211057210479668,-3.3097442272207647,-3.4568081031292492,-5.998595483129161,-7.284800894898472,-4.03042566505896,409.07926099479727
2,7,-4.000952441233534,-4.878557543477705,-4.828698318648273,-3.1677672186307513,-3.4677706310726193,-3.948033359961573,-2.115774068576967,-7.221103550477452,-4.746083220144398,423.38084474775405
2,8,-4.691349303212433,-2.925412540985638,-2.355111967349885,-4.254122678556039,-7.025716072653483,-4.185400625948459,-5.287797082700357,-4.833275700031372,-5.2266151085409565,429.9919702309584
2,9,-4.786668014588762,-4.949117385511324,-4.559267338768198,-3.5997555009194966,-6.0227099300178395,-4.605554158321066,-3.8971372666565918,-7.522132229982587,-4.4831979105731765,418.78524275770707
2,10,-6.391586685243901,-2.2811228603606164,-2.691806182612794,-3.0660216747217595,-5.280702396880776,-4.806365239500492,-3.7191939057545933,-6.227924539485427,-5.053004015612526,427.5924994589161
2,11,-5.047997091494603,-3.1598690382297026,-8.42521860518212,-4.373974017130787,-3.654823202900461,-7.524704926209732,-1.2466790020310548,-6.958553155419027,-6.786494486794515,439.62086714795635
2,12,-5.696391408835151,-7.211506321897133,-2.9315931805063515,-4.573904713196392,-5.6053517135552955,-1.995628935826479,-4.7886988004186595,-4.492369197068833,-3.4547363919923306,398.7121927794017
2,13,-3.97855117131345,-7.371296229005859,-6.729915619156834,-4.518453329336414,-4.348137738651932,-5.555389739639034,-5.230211812331024,-6.467302177010703,-1.6768429322803096,1115.5387117836362
2,14,-5.840570977336004,-6.389313423373225,-5.388342332630133,-4.29475076143512,-7.186899470800789,-2.6721238950201562,-5.400885383534453,-7.127898832078516,-5.918047989673335,436.23134511503906
2,15,-3.9740703750263644,-5.897300917256318,-1.9088500133988004,-5.230997367528854,-3.373579212481781,-4.274616241964279,-2.720295156303348,-10.506561719811721,-2.857565240303952,413.12571594501765
2,16,-4.574280583147871,-5.241681662423762,-6.627970042936713,-2.361170403816635,-3.8351681443525445,-3.8184111681544346,-5.363512846537853,-8.189544556916287,-1.1058403876955487,2752.8943879933668
2,17,-3.9318982481764952,-3.1166389406469364,-3.122521327627659,-2.9297051578415894,-7.531934284121908,-2.917643768560472,-2.6467326065336354,-4.121323494713319,-4.74125475564908,423.29061299849093
2,18,-3.344974062240901,-2.147146920323483,-5.806298819823213,-4.574056089429006,-5.181286478210832,-4.522443555521976,-5.969767007816092,-8.447741571455852,-2.3069081351818745,549.9080407958572
2,19,-6.750436965361604,-3.399616966449668,-4.318430797362853,-5.379396687746861,-3.5137395601866257,-8.54083148368423,-2.3789210639306195,-4.509911705990747,-7.070483601164596,440.38856561003126
2,20,-2.674104597215567,-4.534785994442425,-3.901740474980071,-4.481890540843521,-3.8762305008900846,-2.4511446518963167,-3.273329379246399,-7.168361345159735,-3.077681306778953,400.201483134774
2,21,-5.091522160768834,-3.230948941519707,-1.461812846579932,-5.435261691502986,-3.8921149923311766,-5.889917719430871,-5.288777619796812,-5.273988835984042,-7.017767519739364,440.3428738497568
2,22,-4.041402640518611,-8.75664232518247,-3.184918591904389,-6.921640249276628,-2.911188586864955,-2.6163704840202557,-3.586218695153384,-4.1546158300765335,-7.211482869408224,440.76410201158944
2,23,-4.397939557849059,-6.9178379659873155,-3.9898526486546286,-5.072054671181541,-2.216456634558361,-6.96943490618538,-5.157111854805646,-6.288023083061738,-1.494687328489046,1458.524322789929
2,24,-7.721234722202054,-7.551691281074909,-3.8144108500369853,-6.552739841953607,-5.888421186421879,-4.6587141922259665,-3.4953887633869725,-6.151077195805811,-3.618449537993122,400.9117769097312
2,25,-5.0124787720322335,-2.4310903258763603,-4.756083490653846,-4.614902170355987,-7.756078530861958,-3.3948150068584515,-2.543586043614867,-5.031063507260875,-5.047362238611826,427.474788568123
2,26,-5.24103496328552,-3.5930160035925622,-7.736090609854965,-5.827081037205522,-4.011936255423199,-3.9717452109544875,-3.029529052442747,-7.912700994697824,-3.0066409344569185,404.8615140230303
3,0,-4.979464827659325,-5.639184685258629,-5.420019464893006,-6.730251011123157,-6.430434544611185,-2.960074355006427,-4.105539847764381,-5.393143994631797,-1.0158341280220888,3304.673399205959
3,1,-4.495571575143782,-6.008342004092636,-4.616373257676386,-6.445977759799005,-3.2490107042806473,-4.705169976099468,-5.623777011538555,-8.461488226330053,-6.372779653767045,438.3884647072917
3,2,-3.235941576743736,-4.543913481745074,-2.893177191385795,-6.200163810850738,-5.420009502141099,-3.3309055386552675,-3.470734021277482,-8.655137962595358,-3.180006669887855,399.00877593880455
3,3,-4.718029300744397,-6.199833792886929,-6.258756941709011,-2.9354059156296852,-8.439434763489174,-6.542308320155302,-5.622008295630383,-3.184693613240281,-3.4037979588912948,397.47053220677026
3,4,-5.716549854597776,-4.852997723502053,-3.5640215832632274,-8.399394050386901,-1.9671725409785372,-2.978303093223853,-1.0994786710393285,-7.8850971989922956,-3.733830582848708,403.05999479311515
3,5,-5.71629472297518,-1.7493935853572,-7.331046629816104,-2.740660282238433,-6.57321670964244,-2.7655769508789625,-1.144630546288853,-8.114018501179968,-6.165960110098094,437.0644500540765
3,6,-2.2442840506043513,-4.538780370690618,-6.018353924001118,-7.4879332053845555,-5.786409797276825,-5.979126783802433,-4.330943253016051,-7.455964686234922,-4.282038572880911,414.16925329392586
3,7,-4.412969500818367,-6.346771170002248,-4.040055945427361,-5.232504638900743,-2.7317500919294795,-4.194850888464672,-4.026583936301099,-6.607157748194033,-3.958554842648789,407.8669774792753
3,8,-2.3453636823473363,-7.3325134137491625,-4.485158209440437,-5.786322755047705,-5.161212727538543,-5.362805529306894,-5.780278557019631,-6.670419812909151,-3.940983219468437,406.88854778597556
3,9,-3.1543878681692448,-2.8262691096050263,-7.682517217373148,-6.860149804317432,-1.1454605022651916,-2.7573258572035386,-6.491432437007248,-7.934102269407277,-2.995804437075671,401.9003250009696
3,10,-5.077307729213445,-6.521249732867317,-6.43847054931563,-2.476946988877367,-1.6008086839259659,-4.955918253508727,-5.889395039569768,-6.834426750776805,-5.028650409129206,428.08542184611576
3,11,0.6930536552518678,-2.818516242978473,-6.260533774978734,-7.29633858687659,-5.765964235452103,-5.516972536476976,-5.932925125774734,-8.74981744036111,-3.467627320658636,396.1021824156685
3,12,-4.591035601059805,-3.8559160866888424,-5.8671619037013905,-6.308022893127483,-4.6852544266408716,-5.910474996518823,-1.659476318266433,-6.491264151102439,-6.056639844011781,436.6896369066801
3,13,-1.9803375638067946,-6.177280645755638,-4.057419588601195,-3.2701658524240944,-3.6171768572731677,-7.632385098644512,-1.065204040514613,-6.01471121993016,-1.3486725935360604,2162.359351697515
3,14,-4.740746584281676,-5.901067797880936,-7.586520188991987,-3.0223670911571543,-6.028651237312747,-3.8523492970688222,-6.520292953592684,-5.570416450070985,-4.676826444041042,422.4474233646972
3,15,-5.139064936182537,-5.696057508837004,-6.799384841880474,-6.321637168072674,-5.757534325848129,-1.5625131829442023,-3.129801923834911,-8.194985731561523,-3.64930533125926,402.4126960579039
3,16,-1.792517000593091,-7.5724479671581175,-2.506189766078146,-7.55062634176296,-2.1284298619120454,-4.040041357129509,-2.156842860689019,-5.983502930457538,-6.187397987669658,437.4511143523081
3,17,-5.86213195376038,-6.125104681706671,-4.816268892918721,-7.428014981689188,-2.483080324130975,-4.075221207989421,-5.472702585457096,-8.320341895362583,-4.5065641149174995,419.5075073175685
3,18,-5.626452848269984,-5.915106534907344,-9.993429487510763,-6.073237056210349,-6.910163995826174,-6.4086850181727755,-4.938312768978939,-5.730693598530922,-5.134933641554053,428.9814935814335
3,19,-7.463316047538894,-7.173136927081974,-2.9474349085358247,-6.037543344207859,-6.806702593432156,-5.868640152840793,-8.40028144056177,-5.256814098260493,-2.764031463974533,422.623352413558
3,20,-3.2922491654049972,-5.096361787037066,-4.690748953648946,-8.107005573119231,-5.582821906998673,-5.736269522260885,-4.884886703660241,-8.045359899413526,-1.6320056504038387,1212.9559870197354
3,21,-2.0186139030960435,-4.286788309521254,-2.543866507047193,-4.0708834154267866,-5.562336755159547,-3.184681536926047,-4.683240129719163,-9.356678125021114,-5.202411278099737,429.7629193657992
4,0,-2.5040386555202225,-4.236850493020129,-6.547075500723675,-6.237207803291239,-6.937261277788795,-2.5815711689111716,-4.10694807923539,-8.819538902513571,-2.2642749079073163,542.4442148587634
4,1,-3.515359578434504,-5.259154384061498,-5.661988411022519,-7.486081195993524,-6.057764071845341,-5.544795228160234,-3.319072967071513,-8.206054308424426,-5.23803545330553,430.1166345806744
4,2,-4.038999515331179,-3.077467590718749,-7.493659386396921,-6.274408825203449,-5.686423612985742,-3.9927610952894987,-4.976728473520641,-5.77708034328023,-2.6609467665139763,439.05599918502014
4,3,-2.193343119761651,-3.35053549682131,-5.574642942020326,-5.58897252048659,0.22831091135839543,-4.330821656471087,-5.56988068388975,-7.525903006545212,-3.3706673099110405,397.90369588975807
4,4,1.0996221419283096,-3.2707266812802644,-9.00385656734667,-7.311869678169326,-1.0604338240336144,-3.153254777080128,-6.952730649605295,-12.438639875052747,-5.327048711256879,427.2711706015306
4,5,-3.391400883550531,-9.099835364463317,-3.6194227628386217,-2.952176817075444,-0.2639329850843328,-3.220683296037735,-3.6880970469513805,-6.000909201934839,-5.056902438044017,429.34666467937075
4,6,0.5328281504896073,-4.025922043392964,-5.916848027644944,-7.216041647128812,-6.028641370494964,-6.743361764406407,-4.631462712824438,-7.905523108098773,-2.8526698859143536,441.81784016507083
4,7,-5.740414029802441,-4.840884695746067,-4.186680208947884,-3.953790971856679,-3.963564485382686,-2.553010341326071,-3.4111169117330666,-9.728204721628742,-4.244822635325452,414.51685128765996
4,8,-5.377432050474461,-6.188873676917786,-4.285547936463336,-6.9742035701146055,-6.38176581832521,-2.158990564082605,-4.150248151675183,-9.010384164771013,-2.0375286659312106,645.2186588948196
4,9,-2.501033251282557,-3.8756935351233994,-4.301215332893296,-7.831144146423247,-8.18142293757868,-5.270269941717714,-2.4169599763553737,-9.499856669663068,-1.8682010292039966,889.7529145573075
4,10,-5.180958588774284,-6.740638831494074,-5.201494396405822,-5.540469518318433,-5.590774273898323,-2.528341528117492,-3.053891840974381,-8.906851275125414,-5.003113291164821,427.6717577393142
4,11,1.1567455986750734,-2.832701282262519,-5.612571127640134,-5.76914906069262,-2.565393041689651,-3.451427052476858,-3.62895407922194,-8.761884505755937,-6.981354747814022,439.1985882119735
4,12,0.0660541069081595,-3.203839233876003,-7.5261017004934505,-9.942133097231329,-4.496259566402785,-7.476799669695632,-4.573670395952516,-7.511243567209228,-4.002876435499954,403.9931762787345
4,13,2.6471989984857625,-3.5382021630137155,-3.1380635789487936,-8.183598564004766,-6.596430328011091,-5.247773754998375,-7.299140921757182,-4.248148469179755,-3.365912272471765,352.67215579770095
4,14,-1.0776302629923018,-4.331004236668321,-7.846384601736387,-7.054109768894326,-2.6961892141986996,-6.567762069814744,-6.251724933634078,-9.265541363918475,-2.054809077407518,717.0826219753378
4,15,-3.1308761047247833,-7.0423203558230645,-2.6909858851321946,-3.166215406748112,-4.848019697150058,-1.9756185665696053,-1.6740056709018019,-7.761639420550664,-2.499325995959077,457.01510445276074
4,16,-2.169622977709252,-6.291087328774024,-6.501712100429347,-6.739301304323677,-3.8446628381425167,-1.842485394836641,-5.584174674160856,-11.34425554335747,-3.0948917244318883,398.33582245646363
4,17,-3.2957212267241816,-9.693692178642443,-6.240316295223561,-4.9373567050882405,-4.697970080119885,-3.857364217617395,-6.798618715311623,-10.436325944233435,-3.5775119994368665,400.15357769141735
4,18,-5.268985360637598,-5.8944709312322034,-4.402127906006156,-6.524617703004477,-4.21607070629243,-2.6069972520543363,-2.3568193286858405,-4.045321656101207,-2.4569950897018598,475.3139809102775
4,19,-5.505866525562231,-4.724294493548581,-4.108775875917356,-6.069689236733137,-6.202745621052744,-6.75526558777085,-4.499012696490675,-2.544097662408123,-3.7216589019248363,401.64277333834127
4,20,-4.708151582385396,-6.933629757457304,-8.130241395097805,-5.065977193091165,-6.639705732725881,-8.828688453886663,-7.516740907766774,-4.705688790397753,-4.473828232294367,418.4933879897148
4,21,-4.271140644362785,-1.7826181372832108,-7.063042234675507,-6.76231020811816,-7.744560345500906,-6.475219142406041,-0.8484387558605073,-10.612560685540597,-2.1592607776757484,701.4520364015295
4,22,-0.47988598319001197,-4.032766318042573,-4.118887000640781,-3.2993601273029878,-2.0528712191239618,-4.653071437705478,-6.0276022103704685,-8.676545774108886,-1.981760667922896,804.6894726228163
4,23,-3.244129724909249,-3.9705311192549684,-8.597046592956405,-6.433079184721636,-5.08603481234109,-7.984518347670846,-5.731735606109239,-4.369982350275776,-4.614676124707569,420.84895078220006
4,24,-2.1574012492934234,-3.6063371715741384,-5.721797451574939,-5.647080007428318,-6.136581587266468,-3.6362290041196745,-5.361433372047765,-5.405180249115399,-2.4572043666283077,485.49090700591313
5,0,-1.6639198729755507,-6.266157941588568,-8.237876890247955,-7.551667827460784,-2.4037976767537175,-2.783835241215339,-5.681750353527201,-7.228749992668914,-5.2689257481243486,430.5672539943166
5,1,0.8928349592660814,-7.548970648165534,-3.2088089425758306,-5.046845717532102,-3.3089556805536113,-5.0698911819879235,-4.119428971542224,-9.842808906644512,-3.251851668648682,402.7285584580658
5,2,2.93352774525866,-3.8335282805386877,-8.776579153489315,-9.133807223167297,-4.3325728463884206,-4.089465718495415,-5.265585082818155,-7.602643071088163,-0.7283212585417682,16630.91343869808
5,3,-4.535067038533321,-3.1200208212539517,-3.9160477257266395,-4.641215188830055,-1.9222120780156793,-3.491823443079265,-4.942155036950452,-7.563246708753395,-3.601185320237708,400.55724945707647
5,4,-2.0025136807238813,-2.848565770789826,-9.367673255658502,-5.134046861007539,-5.910968678951803,-5.308886608688964,-6.479139152534651,-7.582860995264953,-2.9367370185476993,410.59673423507104
5,5,-1.611861434199805,-4.153479569504861,-2.227681332307231,-4.137767294480044,-3.493032522192369,-5.6746127026415065,-7.47345463411151,-4.285506651841695,-3.8366774011873392,404.1347954204655
5,6,-0.6994890493297046,-2.95185268935652,-6.959807729795935,-6.19845825014237,-5.219006805794359,-4.013451973417287,-5.254451933912322,-10.194974695218004,-2.1218130975307607,691.3285642372094
5,7,-3.9906071125917832,-4.639138987905252,-4.833589165767627,-4.980874844341199,-2.3204594061571076,-3.7312661353940064,-5.953296144952143,-6.436198382950981,-1.4998971007819861,1431.8444654847888
5,8,0.26939911835227637,-3.066943019263854,-5.260837741171951,-7.989130689619407,-3.4484743575816994,-2.9778285627898233,-5.118924033944119,-2.6609022372206272,-4.4377436990618495,412.83300776647945
5,9,-1.64327731431615,-3.48898729519507,-9.232234451204514,-7.649564378142674,-1.7896276201239854,-5.315378486797947,-6.728435715604759,-11.974089564526338,-4.6174568747948275,420.7550102382906
5,10,-2.565408742281114,-4.7188260906145185,-6.561466839338521,-6.249100754262291,-7.9649945306038505,-2.696885742657612,-8.887335051635578,-2.7090773086221507,-3.6107605493536545,399.7809277923833
5,11,-5.241111609278987,-5.87280405412459,-0.052921685158518805,-4.447556116639572,-5.392078386571537,-3.0378580840629112,-3.8532195809100904,-9.991436532502924,-5.3607238398586325,432.67557251698605
5,12,-2.1938214308864747,-3.535646634373319,-6.847403609151578,-8.259589042984283,-4.681281877120722,-6.377927099987614,-4.861187961267393,-5.895562301389926,-5.737448356128374,434.5831071936169
5,13,-2.6067508162325543,-5.678572972866801,-4.014857254902918,-5.728278582611455,-5.445080220871159,-4.94134814238495,-7.415541565370181,-4.228065370864897,-3.6238680968406545,400.5205153369618
5,14,1.0819228399215763,-5.3292734009742295,-1.0142645779918729,-10.12869404859085,-4.5010261562714415,-2.398323044398945,-5.894501574301303,-8.895506670375294,-2.406544211980876,601.9263956940772
5,15,-4.349029138558919,-6.721576082585158,-1.7538505845152161,-3.1893865487686957,-3.5919346110146,-6.536299603370563,-7.618556893734727,-7.529165029928226,-3.2232417649269403,398.0995942641772
5,16,-0.3639089627527128,-6.779550787478017,-8.71734569365233,-9.127671989028796,-4.922903183839713,-7.479484096562022,-6.286889613529335,-5.916740043586125,-4.602320265866942,418.593496157447
5,17,-4.612886814474358,-7.9098529344185184,-5.818256931956791,-6.205160300306849,-8.825241415761454,-3.663804307068212,-7.1754697447402975,-3.1773054945532824,-2.337498537685649,518.6556124336764
5,18,1.0058548054314644,-7.433108473853194,-6.0360802237519735,-8.105532222020868,-3.2504029405500123,-3.63697515159019,-4.088766681830707,-6.64681071400007,-6.172121945911628,435.43919000404543
5,19,-1.1759216155269434,-3.355495657826535,-6.556245049224894,-7.7306643435846585,-5.014758235161766,-2.978710141338216,-6.106448184772903,-2.3977178210033836,-1.8665402055586826,922.8881442929849
5,20,-0.0044578991008481506,-3.935448570045839,-5.5000746576785895,-6.441906020967207,-3.5913968487939316,-4.886516628423729,-8.077088130725127,-5.613598998707817,-2.8562563788497424,428.1754881057876
