Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Outer Cost
43,13,-2.742017266006683,-6.04986336954052,-3.0687103616276934,-9.165896621113317,-9.14204482143598,-1.5596472968096258,1.335871560437337,-14.344538412976071,-3.5872242441894877,413.81748844659114
43,14,-4.685392580027961,-8.478825720616806,-5.844846735327463,-4.137160410528649,-11.230970685708346,-1.2234397415507345,1.397017676760651,-11.1859245056534,-3.538632125642999,411.65119789107575
43,15,-6.708602531125118,-9.31573720500197,-4.163142598227724,-6.746791872842599,-9.22195671152939,-1.9167624119783313,1.4183473271235754,-11.306552138055883,-3.6342073425303467,415.0821833495267
43,16,-4.992428291452113,-7.74619249719094,-6.930786905963789,-5.204919797730966,-9.980459496769765,-1.4522506033422553,1.1267633371223487,-10.293524651441091,-3.4261120596755488,414.3103713957291
43,17,-4.101208465170706,-3.2157653249497393,-4.403149975405309,-5.733762449968748,-12.39857497712897,-2.0518562015017654,1.593800082733797,-14.311540771078883,-3.6720434536497217,415.8636569297983
43,18,-1.8266720384169188,-6.205921118804283,-7.131918420328386,-6.367548360469879,-10.50307590259791,-1.7851473297519114,1.376650175103006,-12.04103926790861,-3.7690993563881383,415.9977315403664
43,19,-3.858780058279993,-6.301233101707121,-5.358123274825086,-7.827606680227964,-10.902586027948514,-1.236775381410205,1.5873963092541352,-13.711373345861423,-3.6735027442239225,412.09117776203414
43,20,-6.524200184398511,-6.72179089799883,-3.840182196429416,-5.529007766273138,-12.9987075798521,-1.856127592885957,1.680958746726253,-11.202858162828964,-3.408777385864459,428.73491405429064
43,21,-6.094824715666509,-5.644299126852535,-4.246768621660072,-6.639427756687645,-11.258567586779542,-1.703963769065067,1.9944341968779198,-10.848102690284346,-3.6466081215968282,448.56179132136884
44,0,-7.214222745514382,-8.547942367661909,-4.055582509736163,-5.684926354003303,-10.99089749724498,-1.8239097401758195,1.858309998448776,-16.08549394027443,-3.8523089182045283,419.57181498789765
44,1,-5.799182778194107,-12.14575890055286,-5.328683528596412,-5.573282048639319,-7.341064532590325,-1.6622219933766729,1.3987191523196247,-10.68060310138852,-3.605973790042855,414.1714740191873
44,2,-0.17231347061946956,-4.003627881355174,-2.286514566494545,-8.236161108507815,-9.454208079106035,-1.8795797856298044,1.6220208580121316,-15.409304425429054,-3.821622806620885,410.19133170339546
44,3,-2.964358990843809,-5.448324454733749,-5.230886962450158,-7.146949395356098,-9.605763118195807,-1.3635053203224203,1.1235343316195583,-12.852403844926732,-3.595851686876769,416.6270600190736
44,4,-4.9431804384673255,-4.897284862829701,-5.264296595294453,-5.052744121653108,-11.771329185505156,-1.5843886226372226,1.6598635323824587,-12.701049184175902,-3.6144543494921924,415.93373599259803
44,5,-3.1407488208647822,-6.145742607377067,-2.7016029341452077,-6.201470752277238,-10.341231685202434,-1.8328204752419013,1.693179817705418,-14.41406276102323,-3.778599587380451,415.4900185662095
44,6,-2.7897006266647306,-5.551352079203799,-5.752931632406359,-5.762930450608549,-11.628078377687261,-1.4016437968794468,1.3721917889772828,-14.188330892200247,-3.242133605611004,415.31370332587136
44,7,-6.07183111163744,-7.424020262879184,-6.793197916174031,-3.6138994147714048,-11.89359339001022,-1.5965180678977675,1.586354670067873,-11.07344938766644,-3.7219419436697274,414.07238558977906
44,8,-7.762793964530938,-8.664289062693275,-4.484827743594795,-3.529762673309592,-11.111635813167236,-1.367174814363462,1.343116174987635,-13.060511164714272,-3.359407128132732,412.57697705751264
44,9,-0.38021800620020185,-7.613098375844709,-4.8354215745970786,-5.8866122386024395,-10.933455816917226,-1.2448718278162576,1.0801886903963085,-15.121002875564088,-3.3472005658219075,407.00308630482004
44,10,-6.750950936344504,-11.157349874033567,-6.724797487262573,-7.320914525529112,-7.4246525489638895,-2.3545040885583544,1.0866116251654168,-11.246198000757735,-3.3641730626369415,417.3793611107583
44,11,-5.682233540376312,-8.585150058294273,-5.996077032997318,-3.7785683380799484,-11.848529636619107,-1.4220172456491098,1.2699550138697973,-12.043073441022775,-3.2928140375047663,413.1654761007018
44,12,-2.4940580359771896,-5.158926525833195,-5.182579388946006,-6.310957556404512,-11.965371614194147,-2.2524767766377605,1.48455607056287,-12.371448421294762,-3.928733507168772,418.61343142381816
44,13,-5.204328608380545,-6.068216731493263,-5.246557506015538,-4.54782580400391,-12.70640784188095,-1.7612155292963005,1.3909825631479482,-13.128140143733575,-3.599200567630522,414.50774768238244
45,0,-6.137123064711281,-10.937218983110741,-5.188253742095196,-4.506376553128181,-11.411478043978155,-1.5740571950549418,1.088262792525287,-11.906710423489749,-3.4220544460547107,415.32108032853125
45,1,-2.0764081281348896,-7.335502969568253,-4.173338432841716,-6.609504860294959,-7.455250476916567,-2.417515305768685,0.7872747981747555,-14.189702600546289,-2.916222692576425,425.99964912261953
45,2,-4.746260120563498,-5.3176117543447345,-6.137264274023968,-5.261901443594221,-11.596885429523832,-1.6150904449754995,0.8234328871821223,-11.209277332847916,-3.1103387735990973,417.04418688974096
45,3,-5.69206005497332,-7.653142603496306,-3.801769503071422,-5.859855354843719,-8.830522838950907,-1.8212804144554384,0.8924543106085432,-13.229175086317257,-3.4108894494569695,418.66309836853435
45,4,-6.200996828015901,-7.535849132030975,-2.9880227195233244,-4.2570315277290955,-10.662228583577201,-1.8396081566054452,1.0967615534721757,-13.965400075572658,-3.5604127689531526,418.2164962624757
45,5,-4.7279325000985235,-8.756972069005633,-6.749192496018178,-4.292828025868338,-10.68095875695868,-1.6124635803285423,1.3272449242782574,-14.279091183454897,-3.7018716697202843,416.34136307146713
45,6,-4.451729518345351,-9.552815529056563,-6.868792347311935,-4.899880514047667,-9.62354233023758,-1.7767574194874427,1.335203836316032,-10.488315244778462,-3.4831513338422146,414.2123884818034
45,7,-4.4797413622831925,-9.474079914644154,-4.756405810494114,-4.7604363129602945,-9.214975327805677,-1.5320084409186276,1.419169970858017,-13.249506548589755,-3.4764842893313235,413.13977016604287
45,8,-4.637799271995646,-9.232785658875871,-8.834959604036136,-4.493250521992179,-9.4919633589502,-1.5135517026232193,0.8277384765397109,-13.049690578494001,-3.0084715664288835,417.71754968490666
45,9,-3.4796626819781715,-8.829222436559927,-5.5058141699684775,-5.23406989399064,-12.71133594649699,-1.4101936503301733,1.2517332575293287,-12.571444806749886,-3.3765494107904805,412.4304705352555
45,10,-3.840572917843755,-8.794207345163834,-4.243082026737405,-6.477047435639956,-9.130294460231262,-2.0335675114115834,1.4020063921867332,-10.442006896898867,-3.74643317549506,416.76286405548376
45,11,-1.3815376155901045,-6.6808700943607935,-3.7146980777827103,-6.122635072934592,-10.75906311927787,-1.4924344987345552,0.7323093619510384,-11.834709873404975,-2.9834958612419706,416.17663030713766
45,12,-6.909762399048157,-8.909592610532016,-5.060105607925425,-3.9339468138493183,-11.033546653863851,-2.0724702145274723,1.7380897742763781,-11.363706499810924,-3.6712461301434844,419.94048775587436
45,13,-2.809926754614547,-6.745983874721379,-3.784368602883812,-6.838402574449788,-8.382984181174708,-1.5691040734892072,1.2342831807873484,-14.078407096110539,-3.327637639554139,413.30337259189423
45,14,-4.779224567291505,-7.766037210790415,-3.928681567377134,-5.434739654476753,-10.215171184804866,-1.538359526038317,1.8760665290035474,-14.078246592648501,-3.7734277038055195,421.7628835984379
45,15,-0.9490493873664736,-9.57135759098696,-6.190555408066476,-3.9808047644559403,-10.68944683089172,-1.7026103596834414,1.4717953200115663,-11.525956163491513,-3.723094946937913,412.1301517260688
45,16,-1.8374478172188773,-7.620694675782568,-1.5055177620457187,-8.06958656085572,-9.604362147237687,-2.691050321820399,1.4949992772761416,-13.599153120938844,-3.850027109297985,417.41646124992894
45,17,-5.464831060355035,-12.237765008732012,-8.546168591251412,-4.49798212125747,-7.887645072499902,-1.492393395337885,1.3964066493862584,-9.622132187687816,-3.5849262485522906,413.35964150295155
46,0,-1.5868831985944991,-9.080375757747824,-4.7021786491304045,-4.852761452009678,-8.093865884177385,-1.5697078658678636,1.0037794551688746,-13.02548406794861,-2.9823267515784675,418.14823929196734
46,1,-2.756452739324826,-6.68524515546129,-4.262020876449531,-2.4629015361377697,-10.815812400984111,-1.3290358098213424,1.2352355515425746,-12.55815927767563,-3.277304429672485,412.0615778380291
46,2,-3.871055734195292,-10.517492679275238,-6.226202727305119,-3.930457600308381,-10.207065855658453,-1.4482068881617036,1.3842456862964632,-11.610664952780212,-3.248578092557533,416.0904778402597
46,3,-4.992632620691474,-12.14439942790398,-5.11557633695075,-3.5772303918222734,-9.439619655766764,-2.3492305190063054,0.9048268042335008,-10.174600553661788,-3.4763272725245145,420.5199897345124
46,4,-0.4673251167137913,-9.76295524200646,-4.668743350740767,-5.621706680603996,-9.912224567014434,-2.182932086780573,1.4952171098911724,-12.186313722758378,-3.61279465341544,411.22815703401017
46,5,-5.737856195233247,-9.886783848466807,-9.211878124636188,-2.7866890821341275,-9.690185952800757,-2.0155252160607278,1.0553394310988207,-9.567973962025667,-3.4727972176498323,417.8280271342213
46,6,-1.244811882074497,-7.460044811557722,-6.426298447739444,-6.84685335883081,-9.413448496726026,-2.169287249735315,0.997371025526019,-11.92929803953516,-3.283982478671672,415.05731359539004
46,7,-5.876826508367715,-13.894168944323726,-10.13393574411289,-5.440643649317316,-9.051598555995515,-1.3748769131007526,1.322215385721901,-10.97001552243621,-3.5849429528714807,413.6637542769588
46,8,-4.683935538836893,-11.125096075291685,-1.9198947887109887,-5.217320518292876,-8.780023656807156,-2.00199578742333,1.2191834007209656,-11.771070470427539,-3.271607577934734,416.82950867315446
46,9,-1.4114871067319454,-12.505695981916638,-7.314987365376058,-6.1982182632501654,-6.80476207262462,-2.0849007800783643,1.1560727079918327,-10.28887047623258,-3.6335316772228583,416.9492418824125
46,10,-3.4200444574255013,-5.783759469013104,-3.433818824649191,-5.860153746214503,-12.893131316448708,-1.7694307837164016,1.1764333627434154,-13.213066382986991,-3.404783644218563,414.7713716449803
46,11,-1.34470109657742,-10.30005947963495,-6.0218499018161324,-5.5210273564885375,-10.06028257969854,-1.8712145831932072,1.3422350493624633,-11.769676690536695,-3.519202992215893,412.65541060886454
46,12,-2.2902977989459448,-10.633536554929552,-5.097379484605816,-5.568174352178518,-5.05626446564497,-2.210377946040539,0.981240969635722,-12.265892850890967,-3.18022207713495,417.5868442778143
46,13,-2.136792894555522,-10.36565438396673,-6.557524502618439,-5.415102294051042,-8.69340519246995,-1.6225975247932525,1.139076429896503,-8.87964286911498,-3.143883981333765,415.43910959368236
46,14,-1.0382893122188541,-10.131962209789425,-6.124240562156378,-5.725674674233108,-11.651681686237517,-1.7849414028385813,1.1321120877738624,-11.926348141525114,-3.315396093268575,412.1818236481887
46,15,-3.377390450781241,-7.704964400619293,-4.364894461437191,-4.632094184756871,-9.013416274844403,-1.7335946124294914,1.131694522644318,-13.43320259734158,-3.509133816243669,416.17780231140665
46,16,-3.720506280982174,-9.168685644005464,-5.432960572222989,-5.853660381183771,-8.663309514673609,-1.917903480095128,1.4073285613222495,-10.877117965495213,-3.678045613238256,415.43705345691484
46,17,-7.876836553029958,-11.631068853066964,-10.43994462225822,-3.496691261552548,-9.71674755840298,-1.4688269267040557,0.8172189209111388,-7.915089821128296,-3.044002781427038,416.7997093957255
46,18,-5.5439634195842675,-8.889189924612795,-5.605797416268257,-3.668031446028319,-11.336785934782345,-2.1839246569604653,1.7323438601789636,-12.302766770143526,-3.6490340138817596,420.8331339699746
47,0,-1.325348040740086,-12.321136651269523,-4.726382168336914,-7.550732784708142,-6.917654963363465,-2.349882104013092,1.511779907804288,-11.448835245206535,-3.5402207937613777,414.99420050956553
47,1,-2.9075419468362664,-11.895754198343097,-4.3782432372862985,-7.0374964189202664,-7.19905328602041,-2.367181036001374,1.8213263329897496,-11.156788806902133,-3.8131469810779732,420.3492969150206
47,2,-0.6673054253307062,-5.728852914161413,-1.570659642317894,-4.001072215956024,-12.164953294570783,-2.3384907244467517,1.1050902757303036,-12.196847698615942,-3.4554710250777454,413.8715988854521
47,3,-0.062146555397157854,-8.199261022039149,-1.1447530386414728,-8.364597271709199,-10.394267082967382,-2.284137619180729,1.4654773894527526,-13.125836241984171,-3.6660480143018126,409.8229763154453
47,4,-3.8452600102379026,-8.19015513166655,-6.160372183933394,-3.6760080550730674,-12.919155675845403,-1.31947944301356,1.3602158402371287,-10.059665660284665,-3.0716717461881355,422.72136130906324
47,5,-3.9708707481419756,-14.150078359197055,-10.895406648255276,-4.726105397848572,-10.33364576166237,-1.9839510567224967,1.726967782037605,-9.934517443036588,-3.8632258549213536,416.15456900009053
47,6,2.7435529112583623,-7.829529736820838,-5.382510963214762,-4.715396376045996,-11.577619332442403,-1.8761989418493115,1.0224835294633743,-13.165019659845909,-3.235173684365949,405.4714993280013
47,7,-4.796147462024287,-9.42091936252375,-7.156241564432087,-4.1320629069069525,-13.249590802464503,-1.2012339814462327,1.0247734948724956,-9.500245753305112,-3.338944870816226,413.3435268637779
47,8,-4.329532300653306,-13.889405224619786,-8.499088750138071,-4.711096437415922,-8.961119638008475,-1.7088135577386885,1.0081130893956807,-9.887650702065825,-3.3801443797302695,416.2523307325036
47,9,-0.7720718772612514,-10.36493574824258,-7.325440617948302,-6.023200962167234,-10.292667805837182,-2.1283863921912105,1.0789144909082145,-10.885534905088118,-3.0875872570671197,417.2543636322601
47,10,-2.796605022660464,-7.460114272127138,-3.3265890723211884,-5.139226065066897,-13.068121572480234,-1.6727122422866114,1.510986115085921,-12.815146884978885,-3.6058372793572797,413.5522222186408
47,11,-3.7429302206253343,-8.905606490577348,-5.909538534530949,-2.8284094948813006,-12.070679148362796,-1.5781842747963066,1.3477113640174148,-11.290884210939312,-3.439289760534277,413.316752044825
47,12,-4.14745938187897,-8.144512379548896,-3.5757629922062613,-4.874497428688045,-10.948234728212414,-2.581319363847082,1.8592705097973905,-11.049168317548107,-3.582722388618444,439.04806708605054
47,13,-0.4679192827158136,-9.705039537683687,-3.5701847512179095,-5.066843789719215,-8.91990499852196,-1.7160862326851525,0.904358596180971,-10.827120628759465,-3.0398353094182253,413.28562101101625
47,14,0.021760658239626807,-7.416634445231297,-3.037572253557519,-8.435765099546838,-9.972764449460072,-1.5976903915995293,1.4136448003831406,-12.77445018672938,-3.666623867415007,407.01540478804446
47,15,1.697489156895144,-11.540642250253285,-1.0917050097312897,-7.345163605262897,-9.306432977485667,-1.8377889342104643,1.0256653479001712,-14.112236292917302,-3.1191566460762346,391.8467691697696
47,16,-3.4778025645906583,-5.174751457341769,-3.0917256761445304,-4.696811235350568,-11.622861028106668,-1.346970090830383,1.3595714774487189,-12.843950341158834,-3.478297870349884,412.04056213469926
47,17,-2.294908353116096,-8.180474651703214,-2.6335846838477694,-5.823099040054723,-11.428851151581274,-1.709029597351604,0.6189850680072262,-11.550774774995856,-2.7948900509350576,426.502981792984
47,18,-4.666116825724523,-10.645671728438323,-7.882220994328595,-3.851391070905464,-10.765077654036054,-1.9617102290013073,1.4599375514496788,-10.860657694101263,-3.5431238710448656,414.9399275067797
47,19,-0.09378693136023886,-14.350463470601788,-11.108265651586517,-2.2870177924688933,-8.155937745265613,-1.8335881331805048,1.0013642755279553,-6.424648891817986,-3.184077412121549,408.80641107308975
47,20,-2.2749887256809838,-9.866830779849014,-6.4128659753562,-7.038161514793707,-7.46257871966289,-1.9546523185995346,1.2533599502806891,-14.24697138987847,-3.3834053605196486,414.4713881831625
47,21,-4.481521918245658,-7.445166457847183,-7.283386570547438,-5.65342660034499,-10.693967604381514,-1.449597746987746,1.2152680779694962,-9.244879175460515,-3.1694259567723573,415.06947802270616
47,22,2.363052382932726,-13.539493841371655,-7.455177113721129,-3.765169339630442,-8.648788185105305,-2.5710112350860115,1.3365195768414504,-10.02438520107165,-3.4088789487628772,405.4216315453469
48,0,-5.837284601094535,-6.31447851422601,-1.85842013499337,-5.867817095529606,-9.64039210446996,-2.282483731404227,1.1903098950251942,-13.1444649185114,-3.234652093097675,418.6448834931958
48,1,4.549102444453957,-12.234682926204197,-4.050387023418339,-7.684011250389772,-9.117117614699517,-1.5818215363765804,1.5546906607767341,-13.248093279147149,-3.378399824651651,464.3268247962448
48,2,4.487202482037561,-4.678825097621202,0.9775369731959858,-6.197564004215229,-8.352993698758253,-2.165982471943428,0.5186392360151477,-13.039835324256934,-2.8784067902877952,535.1009691525071
48,3,-0.562877612780782,-14.763293228290086,-4.619691059419449,-7.1243932592524635,-7.967130856976224,-2.541173154680901,0.8244564012971494,-11.049035425437946,-3.3369850554964686,415.39989419730097
48,4,3.2026262668600953,-9.145438653991521,-4.602475051944958,-4.974195985846679,-9.114423626162523,-2.014171892938821,0.9186575654363793,-11.747772247040631,-3.127765745563782,447.38586715147835
48,5,1.2834272671247131,-10.342582346219004,-0.8243769920393027,-7.589604506136782,-10.269143107735749,-1.6299094038457067,1.4303818855560968,-13.41700295236616,-3.633917677281186,392.32916771962323
48,6,-5.3733403394544785,-8.193432831349508,-6.196764155627335,-6.946490528460081,-9.872615235651978,-1.567769528551605,0.7338678579890381,-10.048981953639277,-2.888966533952473,421.83172995187346
48,7,0.9782928926303331,-7.323462069717859,-3.513139877357153,-5.682664286284096,-12.169717196517487,-2.1991812848188896,0.6701794872096843,-12.160954714281452,-2.724242132221154,426.3513887324143
48,8,3.2047493042528488,-7.784972876775578,2.546612224224078,-6.770355046875704,-10.83804096912338,-2.2852832077398313,1.0121120671577053,-15.428476167085764,-3.454399543321074,372.33191504540264
48,9,1.0613812351563823,-15.035358553062393,-3.4268245480055786,-4.064440612417487,-10.061964469994763,-2.4494183510646295,1.2903833532052023,-11.018481129220104,-3.591702191302683,397.1823116560294
48,10,-2.021548148794059,-10.993215024691388,-11.370358869668827,-2.4064615310352746,-8.485889693086492,-1.5699318297682059,0.3235348387013447,-8.392473872005366,-2.474469627704233,449.0667468881027
48,11,-0.2414029114168494,-9.115512690743591,-5.769802216096723,-2.3546052842598626,-12.325779407083811,-1.1389913960951017,1.0100458713823839,-12.631795358308993,-3.1003298618693282,405.307874506526
48,12,3.679189095970226,-13.313806153681071,-3.92953677398806,-8.411960597338531,-6.0562973327325285,-2.583251759651696,0.5732343023090525,-9.882344483153666,-2.787912374195531,517.1429272489272
48,13,-0.3029009289913089,-11.138303617228562,-1.8336373754020743,-9.222356125341864,-11.359951075821284,-1.404749226189416,1.1256343630277823,-11.32242574492992,-3.057910244953071,411.29150008883045
48,14,0.24225563530415317,-7.718729970835774,-2.5262983923960842,-5.96861888438555,-11.315334336306416,-2.575102217226099,1.1049223290290713,-13.682983148798346,-3.470004840635836,408.15483228949347
48,15,-4.930834554347593,-13.78449207957814,-10.885854481803094,-2.5162661622165294,-9.18569173717259,-1.7073790982970158,1.307611664931907,-8.724601665229606,-3.6348055885156363,415.9188216538935
48,16,3.3531841488897802,-10.957845656122077,-0.6889004085674748,-7.036434074179694,-9.15958621441296,-2.215716747867481,0.9317897239960624,-13.653363324713322,-3.469002578054689,379.2294074827588
48,17,1.3050264224605097,-6.097569016329194,-2.7143362250474157,-7.468529183560898,-10.135972454001642,-1.9816335933721652,1.7040619254364144,-12.468158633410756,-3.8342373848125377,398.76877333056655
48,18,1.8608278760972847,-9.095540099905545,-8.374509612710087,-2.971214750201995,-13.198435272354619,-1.6435638135333086,0.9664600626665131,-11.687495820404012,-3.471437177660903,376.0491171070601
48,19,-2.274416612657966,-13.647367432066936,-3.1546906834599158,-7.2801039365868325,-6.99793631505305,-2.5844923511458044,1.4006200299382663,-10.504759902123087,-3.744768123692821,417.0031775353866
48,20,-0.281508798201812,-9.130555057973408,-1.4997439260994456,-4.583368089371282,-13.519978720227297,-1.810233051687895,1.3167525192316207,-8.710363117741887,-3.394399544188681,409.32631816380444
48,21,3.187487756543733,-6.106639075377137,-5.9472280311470165,-5.212970163085035,-10.361468531314202,-2.243785438409543,0.6941904095393265,-11.374621787667177,-2.9672900736344516,477.6580973369508
49,0,-2.5169004349831967,-12.454677880601068,-0.25512007760027755,-3.905177897510394,-11.855355448768709,-1.9569723966942978,1.7403020827082476,-13.561019764133595,-3.9400691636456715,417.196293805184
49,1,1.6323034534364294,-5.3932070446102784,1.471822058383292,-11.673714718436612,-10.234844185259321,-1.3163863179757032,1.496353310760091,-16.07601172316944,-3.669233045401205,389.3524744607782
49,2,3.4732267689373684,-8.596647108181541,-1.855643375808652,-3.752203796529484,-14.615641315678722,-1.414634339584599,0.24324846655482346,-14.221224111608375,-2.5446811307768424,663.1210683805868
49,3,2.6628995077244326,-8.894193896393261,-2.8632116103949246,-5.637392622277771,-15.120001162958395,-1.1562495272140922,0.9313848314797369,-11.955687260460573,-3.580202519026876,357.8160950164513
49,4,2.618550032976228,-9.832014365912501,1.9369400229227112,-6.249503334873831,-10.88449116260951,-2.314089384125552,1.5240536288341393,-14.220649024617328,-3.4827164239329176,410.57717924568254
49,5,3.8468366744837157,-10.754643778060204,-1.3203807019741223,-4.918415949145206,-8.6141440027232,-2.5092201512555334,0.9246865454238856,-12.081463528572158,-3.383509690023128,394.3919722886713
49,6,-0.3655072505765422,-8.763411750724297,-2.0507315837870315,-4.862705461717882,-11.813803825932727,-1.6373256976365727,1.3562868159626118,-13.123540099106057,-3.7808285208465793,412.652565024287
49,7,-5.722261889387576,-8.49009168112497,-6.68005827980396,-7.926831403609761,-11.152390315786938,-1.4829191165952174,0.9135607327692317,-15.919332779569912,-3.5293498184227396,419.5593776040031
49,8,1.2648873537655134,-10.876142665138403,-1.0477321447305559,-5.674967774778259,-7.585249872798613,-1.9064157746424617,0.8644274210368648,-10.346315024683278,-2.948656232057758,402.74788244384376
49,9,2.9467574744298464,-14.735012122687795,-2.14988584461467,-6.555230071082035,-4.374759399196719,-2.1263884947482645,1.3927840010076336,-8.811346546176088,-3.748753025732315,385.0657361633856
49,10,-2.9561877014122953,-4.274320381201307,-1.2454547366880524,-7.894219582451369,-12.872386124545098,-1.8290278115154128,1.0878138408614961,-11.937087726391661,-3.260366519568543,416.0928037399649
49,11,-3.7638599674142528,-12.862003950128063,-12.73975983872124,-3.610791116701894,-7.937665898681231,-2.3351077516716385,1.6742807606042627,-9.432328134822942,-3.4903827434558026,425.154099877529
49,12,-1.106212280786348,-10.748027027600155,-5.043564937263882,-3.679300080886591,-9.715199034779996,-2.2918220061650536,1.0770609475288044,-14.391038139927975,-3.5145389631541257,415.85113274310174
49,13,2.179364111390405,-11.726845624506065,-3.2592900019816335,-4.753355734696917,-11.436244631004538,-2.648098962549751,1.1277558753624897,-10.202520328172223,-3.5125486816630995,375.76584665416794
49,14,-2.162922119094376,-8.234360263329052,-3.235791444732433,-5.582285313907422,-9.346651744465467,-1.4817481582850984,1.0935232612382648,-11.219033474809796,-3.715720665025048,419.9883611093862
49,15,0.8440218445336478,-12.99013136400051,-4.848462603318664,-4.118415311265828,-9.558304328061066,-2.136603847158603,0.9465155852914138,-10.773843687397484,-3.5809000052155984,403.6970023007485
49,16,0.8117671425087187,-8.184038245703464,-3.175967574380193,-3.8006540658429486,-12.668944123011817,-2.0590342516770828,0.6153209133270091,-11.732173741095806,-2.8492643987069144,412.00223402058805
49,17,3.5333096436847002,-15.158925954208826,-16.095844488844715,-2.7178367508530585,-4.97193112364521,-2.4179633773620894,0.6936677253285208,-3.9608923732941523,-2.8296178650880095,542.5722071689743
49,18,0.7832985957228169,-13.714328785735457,-2.970163750321678,-5.622493041423767,-11.30669343974007,-2.36627956722637,0.14267304767666844,-12.568736009009475,-2.665875597190567,427.6450924082992
50,0,5.859555296806704,-8.886347861680147,0.14523880532877698,-7.018794272321151,-11.90662537995127,-1.5428463966262376,0.7526476895128591,-11.892636847285509,-3.4913420134054576,523.6695017366553
50,1,3.3217603796059505,-11.182329751380628,-5.533479997292023,-5.48607639421771,-8.290879998101763,-2.197493908634004,1.1987417520237886,-10.883588570365266,-3.3928353666388884,420.3177126741152
50,2,3.4376627102323445,-6.503210273548142,-0.6075287449056932,-6.856711872401387,-15.692908129600543,-1.5214003440126684,0.2835070558689293,-12.446326991860973,-2.785317404139325,506.6991942019399
50,3,-1.72852857173838,-7.43160357849742,-3.6364596244656138,-3.7630334506560623,-12.743419105955304,-1.5402058866893409,1.6333673418590589,-14.177223541692776,-3.8839126659143446,414.047760483056
50,4,-0.6096039876711288,-12.790025849256711,-1.7496874479295603,-2.970793854143969,-14.166551516005681,-2.1732159797869697,0.9831819429526986,-11.95744273823571,-3.4153770332264712,414.22350153301863
50,5,-8.464231130772337,-3.9956498438292227,-2.0515932967857133,-3.4561401169694923,-14.433551355031767,-1.331182464340448,1.772641745284739,-8.901246701933673,-4.1162586584448215,417.29008151516103
50,6,0.4914024304452713,-10.021284144785735,-0.15535430433699116,-6.516684422610875,-11.630641390152771,-2.4561428995318964,1.5083658443139871,-13.367242423495753,-3.4126026850195434,412.2107294725373
50,7,2.115428393178144,-5.127341053365361,-1.1156047148783739,-5.999664631673446,-13.933347373172513,-2.7371072580092415,1.2057259754738199,-11.66080899900395,-3.476944810475293,381.59109604548286
50,8,1.9423293588854853,-9.488552492109172,-3.434873333627776,-8.04088801580826,-9.601098011165552,-1.3929324644904928,0.9575225536193341,-9.616785831758529,-3.4098098420397975,372.5976471141326
50,9,5.98840610707724,-7.914712915059656,2.750156805057869,-8.448951240116807,-12.64401233276228,-1.5065520736150362,0.7140561443714466,-13.103873241424866,-3.131027876927865,905.2040321816348
50,10,-0.611330706226207,-14.174527787842605,-10.179358697346606,-5.279497376426281,-6.752629532605747,-2.038107129939705,1.4248642480630758,-6.780038871533695,-3.7550572900256,412.7135992413954
50,11,0.126988004346279,-9.272551540568235,-5.213596997310824,-3.119983267666345,-9.891976844125198,-1.9082078578919657,0.7105568088001342,-7.639770613138278,-3.643856988627127,417.69501630850846
50,12,-1.7163040966138223,-13.24393488175804,-5.404006857794883,-7.364382995922447,-8.314103562817575,-3.4678857159844423,1.8187443761390754,-13.069479117852872,-4.3640231352273355,421.71777995856655
50,13,-1.7490548010201925,-4.8130523219812575,0.5136568144592482,-3.9190049832450065,-13.06499358523928,-1.8907993207575844,1.8402798494510795,-14.293910742997356,-3.668628802266827,424.57136060074254
50,14,-0.8200674672223554,-10.498742360076816,0.6712524513234115,-3.9405869479797446,-9.889769305393184,-1.494257088477194,1.2547899393868691,-7.593439137489244,-4.047453084307243,428.53404916751583
50,15,1.2894043208583872,-8.180413440955814,-2.2102432571185964,-6.657608345910671,-8.630151654959196,-2.82084220162689,0.9289913978627996,-11.07920460896587,-3.322946577737131,393.64668390201166
51,0,-6.463454419175374,-8.884318467070397,-5.021700958522936,-4.129993804774723,-13.956264664147476,-2.6397611222282857,2.131212253890325,-7.820569695827633,-4.047595157276915,433.23951272255067
51,1,4.225612808638067,-12.875934905898168,-5.9514412303823985,-9.666343196674582,-6.610761090058604,-1.865375890027953,1.077002749923722,-7.886124429710195,-3.758006523336908,396.16531066914615
51,2,2.0392436856744984,-14.111739623901014,-3.4120603671833885,-4.9750662582188525,-6.749163877563686,-2.8860118523700082,1.1018557188998663,-10.904047961464357,-3.7578835350192454,379.15773773185595
51,3,1.6340550138080923,-4.976260712182851,-2.3047303426117707,-5.929728078676854,-15.056490121322593,-1.7493629210831039,1.2954957838298737,-13.017083253231998,-3.7164057175792147,385.5419712464271
51,4,-1.0393982796343804,-12.464826365029637,-1.5759477653256873,-4.4446601138489505,-10.164364652742087,-2.634617908770645,1.3756145473425434,-14.241661159464002,-3.5396323509280303,414.2698396617157
51,5,2.5807890011139287,-7.181031090128519,-2.3041556953902806,-5.990612429072173,-6.217195072936764,-2.568495946273169,1.5666108750726737,-12.315304591584137,-3.4719200107254697,459.4992893519478
51,6,0.18353686881814552,-9.980888070391522,-6.660080989802193,-6.637706152968187,-13.512130587517667,-2.5105306316138756,1.1981269837205997,-5.60700355724522,-3.5885527563710298,408.84878974660194
